latency_ms
47.336190
167.008759
48.200745
48.391640
168.133266
49.340905
49.557699
169.264499
50.622366
51.016074
170.257041
51.424315
51.634899
170.866950
52.030549
52.226505
171.469233
52.683819
52.902250
172.617374
53.860028
54.098047
173.842180
55.043401
55.221208
174.861831
56.057011
56.282407
175.913946
57.168567
57.393347
176.956992
58.174796
58.408649
177.987606
59.213457
59.449315
179.083597
60.390866
60.750266
180.150926
61.399202
61.660729
181.351923
62.573652
62.825210
182.658214
63.981768
64.216123
183.712160
64.976605
65.245589
184.838401
66.054887
66.263698
185.968671
67.209661
67.443128
187.154023
68.390578
68.585753
188.274606
69.485983
69.683858
189.401588
70.602555
70.995710
190.531116
71.797151
72.023750
191.233206
72.382947
72.545410
191.808978
72.994116
73.217910
192.877555
74.126517
74.353341
194.033735
75.254890
75.485493
195.192650
76.410436
76.639444
196.372713
77.604074
77.865553
197.497832
78.743205
79.049026
198.631091
79.947288
80.535240
200.130133
81.467463
82.040722
201.418513
82.678084
82.986140
202.245478
83.396140
83.549510
202.727376
83.864045
84.048541
203.226629
84.349015
84.500341
204.085787
85.206298
85.343115
205.257513
86.429828
86.576173
206.412491
87.601917
87.790300
207.700336
89.149252
89.490305
208.813713
90.135344
90.528262
209.879457
91.345535
91.529996
210.712076
91.917831
92.161756
211.377763
92.519674
92.666043
211.932805
93.116702
93.286377
212.472876
93.818764
94.090340
213.317196
94.457674
94.599231
214.179170
95.342293
95.498479
215.317706
96.479666
96.632523
216.498124
97.625189
97.852158
217.647191
98.846979
99.027636
218.780404
99.965498
100.199521
219.563444
100.769202
100.985940
220.252901
101.446311
101.614270
220.806982
101.960207
102.116526
221.282973
102.413477
102.563620
222.060831
103.207164
103.360266
223.279847
104.410685
104.555539
224.365581
105.544907
105.807056
225.549667
106.835124
107.020949
226.654011
107.798406
107.972209
227.850470
108.984806
109.134125
228.965317
110.185331
110.430130
229.781972
110.939170
111.106821
230.285290
111.423493
111.595275
231.212110
112.385275
112.567523
232.354238
113.476459
113.625717
233.480100
114.645433
114.921502
234.681257
115.966257
116.187116
235.790831
117.014344
117.193283
237.052615
118.257507
118.426313
237.934114
119.080963
119.238278
239.031386
120.290198
120.663934
240.127182
121.303018
121.476459
241.436017
122.621338
122.792563
242.528526
123.672176
123.844920
243.915097
125.090636
125.275640
244.995860
126.202523
126.550212
246.223074
127.423627
127.602915
247.341593
128.620467
128.865050
248.531145
129.803249
129.992123
249.690302
131.215424
131.502282
250.699872
132.227171
132.473219
251.746638
133.083064
133.317418
252.564165
133.721369
133.923743
253.104702
134.243649
134.401129
253.571332
134.927510
135.098498
254.360271
135.543458
135.687402
255.237032
136.409312
136.608179
256.381842
137.538764
137.713861
257.618001
138.838009
138.997641
258.741318
139.912478
140.165545
259.476167
140.624300
140.791045
259.976464
141.116856
141.261115
260.418321
141.540099
141.680564
260.976906
142.115987
142.260383
261.938832
143.044870
143.166279
263.005032
144.156642
144.286812
264.063906
145.177916
145.308236
265.147601
146.258570
146.388136
266.285676
147.444452
147.574754
267.406361
148.554867
148.769013
268.507685
149.687760
149.899688
269.323039
150.458455
150.607346
269.793939
150.952652
151.120574
270.682210
151.814298
151.956603
271.824325
152.948597
153.090675
272.885226
154.020750
154.164919
273.944892
155.072162
155.229910
275.053123
156.244502
156.430854
276.091477
157.230576
157.392368
277.212658
158.390521
158.542549
278.330258
159.502766
159.655174
279.342961
160.534303
160.724941
280.617493
161.780970
161.953261
281.758216
162.906369
163.070389
282.945657
164.141098
164.324967
283.948750
165.121756
165.293123
285.081632
166.275907
166.453958
286.109941
167.299784
167.464874
287.217641
168.364217
168.525203
288.359995
169.502538
169.669934
289.306430
170.515160
170.710726
289.895475
171.060274
171.222422
291.856180
173.025055
173.208497
293.058620
174.242091
174.409904
294.072132
175.242404
175.426375
295.245544
176.482487
176.715830
296.361579
177.529808
177.719233
297.532261
178.679172
178.866977
298.660935
179.815003
180.051199
299.546105
180.741794
180.931096
300.138259
181.303694
181.469145
300.647756
181.931648
182.135433
301.353546
182.644984
183.091818
302.432938
183.636384
183.845557
303.097389
184.294485
184.475028
304.098404
185.280653
185.427053
305.164225
186.298255
186.437358
306.347076
187.540189
187.684726
307.420352
188.546659
188.689252
308.669158
189.849260
190.056744
309.508568
190.741124
190.903821
310.075618
191.209112
191.355803
310.514828
191.644905
191.918410
311.245456
192.422808
192.611587
311.931235
193.065103
193.196287
313.136767
194.324526
194.461546
314.201274
195.325696
195.466472
315.425034
196.706576
196.859680
316.501700
197.629584
197.802041
317.946235
199.397471
199.644107
318.906069
200.185477
200.454865
319.818485
201.026785
201.285208
321.020909
202.210726
202.386598
322.179176
203.313185
203.464975
323.436785
204.609958
204.784166
324.623857
205.866948
206.082217
325.775025
206.989153
207.187280
326.962481
208.151963
208.310271
328.006672
209.193813
209.359281
329.062257
210.279095
210.483961
329.791455
210.937642
211.159132
330.397942
211.548649
211.721639
330.906008
212.040175
212.189887
331.356867
212.479378
212.620365
332.527380
213.764124
213.908342
333.638118
214.986265
215.181734
334.759450
215.924140
216.098026
335.906378
217.137480
217.348712
337.015336
218.179917
218.355688
338.111374
219.245636
219.394303
339.253156
220.425386
220.592767
339.790037
220.920819
221.074068
340.404532
221.523919
221.660483
341.623860
222.801555
222.968826
342.800872
223.943582
224.098629
344.035583
225.221075
225.370692
345.024704
226.179173
226.352500
346.337941
227.658950
227.995025
347.445067
228.672948
229.011695
348.511564
229.791234
230.091129
349.584764
230.926014
231.223701
350.474607
231.677753
231.943290
351.173810
232.364415
232.575314
351.874508
233.095586
233.303277
353.017991
234.177846
234.338032
354.129551
235.243002
235.376095
355.357046
236.539038
236.680766
356.539917
237.668183
237.858184
357.759549
238.997409
239.194363
358.938662
240.159298
240.387392
359.665900
240.835774
241.080683
360.301102
241.425275
241.563836
360.760140
241.937743
242.153309
361.376818
242.507178
242.654633
362.415586
243.650826
243.857215
363.607598
244.741180
244.883019
365.159719
246.432720
246.597641
366.098342
247.300255
247.447462
367.157503
248.290465
248.430084
368.355129
249.479085
249.622515
369.504565
250.635942
250.823517
370.754011
252.033886
252.280605
371.947644
253.194567
253.410451
372.952408
254.215694
254.582104
374.106903
255.301049
255.477409
374.645521
255.873427
256.205255
375.468852
256.668183
256.921288
376.103195
257.236393
257.401691
376.545380
257.651209
257.794749
376.953829
258.079047
258.193632
377.341350
258.447282
258.559990
377.684316
258.788121
258.897621
378.022394
259.111032
259.217023
378.338606
259.439313
259.551989
